transaction_id,amount,transaction_time,merchant_type,location,device_type,customer_id,is_fraud
987,3442.32,54195,Food,Hyderabad,Mobile,8167,0
988,2174.7,25901,Bills,Hyderabad,Web,9479,0
989,1232.76,23576,Travel,Chennai,Mobile,5426,0
990,4095.69,31508,Fuel,Bangalore,Web,6932,0
991,3997.28,74711,Bills,Chennai,Mobile,2178,0
992,3473.79,25464,Online,Hyderabad,Web,3551,0
993,1361.45,60281,Food,Delhi,Web,5370,0
994,2951.56,16260,Shopping,Chennai,Web,7322,0
995,1805.51,35440,Fuel,Bangalore,Web,5862,0
996,458.82,56683,Food,Hyderabad,POS,6855,0
997,4586.65,41430,Shopping,Chennai,Web,2203,1
998,684.96,1987,Fuel,Chennai,Mobile,8349,0
999,4751.24,25105,Food,Chennai,POS,7386,0
1000,2230.58,78484,Food,Chennai,POS,2119,0
1001,926.48,13026,Bills,Delhi,Web,9388,0
1002,2709.96,68309,Fuel,Bangalore,Mobile,4975,0
1003,4364.86,45927,Food,Bangalore,Mobile,9717,0
1004,3661.39,75414,Travel,Hyderabad,POS,2292,0
1005,4033.0,57535,Fuel,Mumbai,Mobile,4655,0
1006,3294.26,42946,Food,Delhi,Web,5786,0
1007,3461.69,56561,Bills,Hyderabad,Web,3217,0
1008,4246.13,10377,Shopping,Hyderabad,Web,7590,0
1009,1249.09,53592,Shopping,Chennai,Web,2017,0
1010,2447.64,7347,Travel,Mumbai,Web,6176,0
1011,1106.83,33776,Fuel,Mumbai,POS,4590,0
1012,4938.35,3783,Bills,Delhi,Web,9239,0
1013,4720.35,55798,Food,Mumbai,Web,7176,0
1014,198.09,4298,Food,Hyderabad,POS,7647,0
1015,3528.17,70204,Shopping,Mumbai,POS,5722,0
1016,4626.32,86207,Bills,Mumbai,POS,7015,0
1017,903.7,55161,Travel,Bangalore,Mobile,6122,0
1018,2840.16,60652,Shopping,Hyderabad,Mobile,8683,1
1019,4577.53,34484,Shopping,Mumbai,Web,3089,0
1020,170.7,20922,Travel,Mumbai,Web,3056,0
1021,3487.4,34028,Fuel,Chennai,Web,4680,0
1022,1487.45,20316,Food,Mumbai,Mobile,5885,0
1023,4622.06,76996,Fuel,Mumbai,Web,4114,0
1024,4855.32,16968,Bills,Bangalore,Web,8383,0
1025,4721.39,30266,Online,Hyderabad,Mobile,2629,0
1026,2371.6,24000,Online,Delhi,POS,2543,0
1027,4310.35,14011,Online,Hyderabad,Mobile,8512,0
1028,4222.9,2866,Travel,Chennai,Web,6769,0
1029,1596.18,5898,Shopping,Hyderabad,Mobile,2904,0
1030,4144.75,18395,Fuel,Mumbai,POS,2436,0
1031,186.0,39019,Food,Chennai,POS,6031,0
1032,2981.75,4006,Online,Hyderabad,POS,4317,0
1033,1150.81,34393,Fuel,Chennai,POS,5116,0
1034,603.71,10956,Online,Delhi,POS,5552,0
1035,385.69,50042,Online,Hyderabad,POS,6563,0
1036,3481.75,6078,Food,Mumbai,Web,7123,0
1037,1700.03,29631,Bills,Chennai,Web,4061,0
1038,3624.11,62901,Bills,Bangalore,Mobile,9089,0
1039,327.72,69497,Bills,Chennai,Web,9456,0
1040,1577.14,41574,Travel,Bangalore,POS,4731,0
1041,2697.92,31417,Shopping,Mumbai,Web,7327,0
1042,3953.83,83639,Travel,Delhi,Mobile,4317,0
1043,1594.44,65006,Fuel,Bangalore,POS,3046,0
1044,3129.83,39454,Travel,Delhi,Web,4144,1
1045,4430.0,1587,Fuel,Chennai,Web,4221,0
1046,3079.7,54710,Fuel,Mumbai,Mobile,6064,0
1047,1165.56,75886,Shopping,Bangalore,POS,1722,0
1048,122.98,18816,Food,Chennai,Mobile,8775,0
1049,4350.62,85824,Shopping,Hyderabad,POS,8564,0
1050,107.33,29432,Bills,Chennai,POS,9275,0
1051,4373.63,48617,Bills,Delhi,Web,5835,0
1052,2645.16,72373,Travel,Mumbai,Mobile,4819,0
1053,4695.4,34217,Fuel,Mumbai,Mobile,4364,0
1054,3994.12,20884,Online,Chennai,Mobile,7089,0
1055,4989.67,5454,Online,Hyderabad,POS,5318,0
1056,1754.21,74960,Fuel,Delhi,Mobile,7936,0
1057,3836.17,43618,Shopping,Chennai,POS,3780,0
1058,2010.25,83948,Food,Chennai,Mobile,8398,0
1059,2399.9,62671,Shopping,Mumbai,Mobile,3452,0
1060,3137.9,47111,Fuel,Delhi,Web,6288,0
1061,4368.51,39613,Fuel,Hyderabad,Mobile,9520,0
1062,4920.43,85678,Food,Mumbai,Web,1425,0
1063,3841.6,59993,Travel,Chennai,Web,9961,0
1064,2089.42,8848,Travel,Mumbai,POS,4975,0
1065,2107.36,78672,Food,Mumbai,Mobile,9799,0
1066,3688.17,66125,Travel,Bangalore,Mobile,7669,1
1067,1194.65,61602,Online,Mumbai,Mobile,3124,0
1068,553.26,72045,Travel,Mumbai,Web,2300,0
1069,1773.76,42222,Travel,Delhi,Mobile,6015,0
1070,1436.91,49223,Travel,Mumbai,POS,9657,0
1071,1482.24,65333,Online,Hyderabad,POS,2964,0
1072,1168.81,52732,Travel,Chennai,Mobile,6567,0
1073,211.42,49420,Bills,Delhi,Web,6279,0
1074,90.35,75504,Online,Mumbai,POS,3360,0
1075,4938.62,2462,Food,Hyderabad,POS,3039,0
1076,2139.44,9460,Shopping,Chennai,Web,2184,0
1077,1922.25,9275,Food,Delhi,POS,4934,0
1078,3398.56,13269,Shopping,Hyderabad,Web,6794,0
1079,1092.05,65942,Food,Mumbai,POS,9172,0
1080,4749.86,72920,Bills,Bangalore,Web,1777,0
1081,3931.94,22553,Shopping,Bangalore,POS,4379,0
1082,447.97,24366,Shopping,Delhi,Mobile,3418,0
1083,2088.49,44036,Fuel,Hyderabad,POS,5077,0
1084,4395.71,17369,Shopping,Chennai,POS,3439,0
1085,4723.72,11795,Shopping,Hyderabad,Mobile,8804,0
1086,2337.54,70021,Fuel,Bangalore,Mobile,6269,0
1087,3067.44,68154,Travel,Delhi,Mobile,6587,1
1088,836.0,30143,Travel,Mumbai,Mobile,2989,0
1089,4955.85,29425,Fuel,Hyderabad,Web,8868,0
1090,1159.13,75139,Online,Bangalore,Web,1944,0
1091,4713.72,5368,Shopping,Chennai,POS,9220,0
1092,3248.58,4621,Shopping,Delhi,POS,2897,0
1093,3039.08,58829,Fuel,Mumbai,POS,6751,0
1094,2563.93,60294,Fuel,Hyderabad,Web,6150,0
1095,1154.12,14719,Online,Chennai,POS,2697,0
1096,883.46,29227,Bills,Mumbai,POS,6885,0
1097,1103.21,7566,Travel,Bangalore,Web,2665,0
1098,933.0,12306,Food,Bangalore,POS,9951,0
1099,3898.14,53822,Bills,Chennai,Web,2785,0
1100,1751.28,24042,Travel,Bangalore,Web,6948,0
1101,290.16,15086,Shopping,Delhi,Mobile,3607,0
1102,4845.54,17387,Bills,Chennai,Mobile,9590,0
1103,4419.05,27042,Fuel,Bangalore,Web,3630,0
1104,4638.83,51618,Online,Hyderabad,Web,8660,0
1105,4974.54,18323,Travel,Bangalore,Mobile,1238,0
1106,870.3,18019,Online,Delhi,POS,4536,0
1107,1981.81,75426,Travel,Mumbai,POS,4861,0
1108,3791.43,40863,Bills,Mumbai,POS,9491,0
1109,3480.41,10283,Shopping,Bangalore,Web,8899,0
1110,770.33,18279,Food,Mumbai,Mobile,8145,0
1111,4079.35,46999,Online,Bangalore,POS,6861,0
1112,1122.98,62780,Online,Delhi,Mobile,1248,0
1113,1119.86,22908,Food,Mumbai,Mobile,5323,0
1114,2685.34,61584,Online,Hyderabad,Web,8101,0
1115,2965.11,50225,Online,Bangalore,POS,3860,0
1116,2900.85,37952,Travel,Mumbai,Mobile,1723,0
1117,458.34,37663,Travel,Delhi,Web,1569,0
1118,4387.43,61381,Food,Delhi,Web,9411,0
1119,1328.73,47929,Shopping,Hyderabad,Web,3834,0
1120,648.45,9343,Bills,Delhi,POS,8928,0
1121,4443.85,76173,Bills,Delhi,POS,7671,0
1122,4778.3,39791,Online,Mumbai,Web,3122,0
1123,4310.78,29134,Shopping,Bangalore,POS,5000,0
1124,4047.77,47101,Food,Chennai,POS,4089,0
1125,3276.55,69443,Food,Delhi,Mobile,8165,0
1126,2754.74,57530,Travel,Delhi,Web,8210,0
1127,435.85,46799,Online,Chennai,Web,1049,0
1128,2042.86,4827,Fuel,Delhi,POS,1514,0
1129,1864.07,62653,Food,Mumbai,Web,5671,0
1130,1299.51,13699,Online,Mumbai,Web,8749,0
1131,3617.38,5313,Shopping,Chennai,Web,2165,0
1132,2479.88,13598,Travel,Delhi,POS,1414,0
1133,406.15,28807,Bills,Delhi,POS,2104,0
1134,1101.7,70423,Shopping,Bangalore,POS,5858,0
1135,3416.61,69390,Food,Delhi,Mobile,4356,0
1136,381.58,45226,Food,Mumbai,Web,3416,0
1137,4256.18,59550,Shopping,Hyderabad,Mobile,6611,0
1138,2476.24,80072,Food,Hyderabad,POS,6465,0
1139,2403.45,3558,Online,Hyderabad,Mobile,9395,0
1140,2962.45,75308,Food,Hyderabad,Web,8192,0
1141,4123.58,50113,Travel,Delhi,Web,6672,0
1142,1739.7,52999,Online,Delhi,POS,9260,0
1143,3390.4,55878,Fuel,Bangalore,POS,9707,0
1144,2829.09,36343,Food,Delhi,Mobile,4563,0
1145,1335.87,58219,Food,Hyderabad,POS,7383,0
1146,4393.27,35186,Travel,Chennai,Mobile,9898,0
1147,3987.33,36966,Travel,Chennai,Web,7833,0
1148,3292.6,33769,Bills,Mumbai,Web,5752,0
1149,4253.06,53218,Shopping,Mumbai,Web,9123,0
1150,4336.6,19229,Shopping,Delhi,Web,4785,0
1151,3542.11,75209,Shopping,Chennai,Web,9535,0
1152,4185.23,27877,Travel,Hyderabad,Mobile,9727,0
1153,3487.66,58001,Shopping,Hyderabad,Web,9546,0
1154,3401.02,38084,Shopping,Hyderabad,Mobile,6023,0
1155,3093.44,81780,Fuel,Delhi,Web,1982,0
1156,3763.83,16806,Shopping,Delhi,Mobile,2345,0
1157,793.87,37034,Food,Bangalore,Mobile,6691,0
1158,4404.47,40317,Bills,Hyderabad,Mobile,7002,0
1159,4359.35,55468,Travel,Hyderabad,POS,1526,0
1160,147.21,19094,Online,Delhi,Mobile,7647,0
1161,4129.26,57796,Bills,Delhi,Mobile,8252,0
1162,645.22,10589,Fuel,Bangalore,Web,1930,0
1163,1676.26,57221,Travel,Bangalore,Mobile,3282,0
1164,3717.8,1657,Travel,Mumbai,Mobile,2946,0
1165,804.64,39531,Food,Chennai,POS,4360,0
1166,4090.02,52227,Bills,Hyderabad,Web,9112,0
1167,4160.84,3164,Bills,Hyderabad,POS,3925,1
1168,2537.83,83973,Shopping,Bangalore,POS,4625,0
1169,32.92,41247,Food,Bangalore,POS,6469,0
1170,1435.9,19601,Shopping,Mumbai,Mobile,2223,0
1171,3085.02,50599,Shopping,Chennai,POS,8110,0
1172,4905.95,71545,Travel,Mumbai,POS,5992,0
1173,3159.44,4552,Bills,Chennai,Web,9814,0
1174,1299.76,9417,Shopping,Hyderabad,Web,5787,0
1175,3170.39,58579,Fuel,Mumbai,Web,7818,0
1176,2700.39,68207,Fuel,Bangalore,Web,5726,0
1177,3899.45,72055,Bills,Mumbai,POS,3372,0
1178,535.8,78270,Fuel,Mumbai,Web,4299,0
1179,3805.38,3722,Travel,Hyderabad,Mobile,7451,0
1180,2706.79,70442,Food,Bangalore,POS,9583,0
1181,4815.0,40031,Online,Bangalore,Web,4809,0
1182,1710.02,79235,Shopping,Delhi,POS,3407,0
1183,3163.48,21438,Online,Delhi,Web,5864,0
1184,4660.21,58819,Food,Delhi,POS,6027,1
1185,513.45,43856,Food,Hyderabad,Web,5260,0
1186,4686.21,33576,Travel,Mumbai,Mobile,5828,0
1187,3439.74,41938,Fuel,Bangalore,Web,9772,0
1188,340.12,49028,Fuel,Bangalore,POS,9315,0
1189,1505.52,59807,Food,Mumbai,POS,2874,0
1190,3541.15,49877,Travel,Bangalore,Mobile,9715,0
1191,337.69,43461,Travel,Mumbai,POS,4123,0
1192,2911.27,40469,Bills,Hyderabad,Mobile,5224,0
1193,1730.07,83136,Shopping,Hyderabad,POS,6254,0
1194,3104.96,20435,Fuel,Hyderabad,POS,4198,0
1195,229.66,84117,Food,Mumbai,Mobile,8082,0
1196,4357.81,14191,Bills,Mumbai,POS,2210,0
1197,4867.47,84726,Online,Chennai,POS,6404,0
1198,4844.42,27386,Fuel,Bangalore,Mobile,5117,1
1199,3748.51,31721,Shopping,Bangalore,Web,6429,0
1200,651.3,54786,Travel,Chennai,Mobile,9689,0
1201,3791.56,13704,Food,Chennai,POS,5758,0
1202,123.91,56635,Fuel,Hyderabad,Web,9182,0
1203,111.6,2123,Online,Chennai,Web,9916,0
1204,1618.73,62993,Shopping,Mumbai,Web,1375,0
1205,2443.73,80122,Shopping,Delhi,Mobile,8413,0
1206,3852.27,25416,Bills,Mumbai,Web,5398,0
1207,3416.79,1814,Fuel,Chennai,Web,4859,0
1208,2230.07,78537,Online,Bangalore,Web,2686,0
1209,1368.86,50258,Shopping,Mumbai,POS,6012,0
1210,4985.63,16508,Food,Bangalore,Mobile,1256,0
1211,2131.48,85166,Shopping,Mumbai,Mobile,4600,0
1212,2257.48,78916,Online,Bangalore,POS,1050,0
1213,818.96,35699,Travel,Mumbai,Web,7590,0
1214,3974.25,46335,Travel,Bangalore,POS,8437,0
1215,3468.72,46806,Bills,Delhi,POS,1594,0
1216,1104.63,77853,Fuel,Hyderabad,Web,5731,0
1217,412.82,63768,Online,Mumbai,Web,4873,0
1218,3402.82,35739,Bills,Delhi,Mobile,6748,0
1219,3272.9,34785,Shopping,Hyderabad,Web,6237,0
1220,1367.02,31980,Shopping,Mumbai,POS,2476,0
1221,4754.37,85016,Travel,Delhi,POS,5870,0
1222,756.14,1609,Bills,Delhi,Web,9032,0
1223,2162.24,66253,Travel,Delhi,Mobile,4020,1
1224,4718.14,85481,Food,Chennai,POS,7066,0
1225,2099.22,28141,Travel,Bangalore,Web,9053,0
1226,3192.99,30009,Food,Hyderabad,Mobile,9066,0
1227,1988.57,6782,Shopping,Bangalore,Mobile,9167,0
1228,1371.8,25933,Bills,Bangalore,POS,5780,0
1229,4919.9,77154,Food,Bangalore,POS,5045,0
1230,2047.26,8307,Bills,Delhi,Mobile,3233,0
1231,4470.6,75874,Bills,Bangalore,Mobile,9117,0
1232,1150.54,38346,Food,Chennai,Mobile,7359,0
1233,1066.31,50772,Fuel,Mumbai,Web,5197,0
1234,156.64,72084,Travel,Delhi,POS,1615,0
1235,3258.68,40149,Food,Hyderabad,Mobile,2566,0
1236,1843.26,27526,Shopping,Mumbai,POS,3339,0
1237,4321.93,85712,Bills,Mumbai,POS,9109,0
1238,2366.58,68477,Online,Mumbai,POS,8374,0
1239,4841.0,5695,Food,Bangalore,Mobile,7707,0
1240,928.44,39169,Travel,Bangalore,Web,1378,0
1241,4343.25,47947,Bills,Delhi,Mobile,4465,0
1242,3883.21,47224,Fuel,Bangalore,POS,7005,0
1243,3854.84,45865,Shopping,Bangalore,Mobile,3271,0
1244,4224.07,25553,Fuel,Bangalore,Mobile,2007,0
1245,3805.36,60410,Online,Delhi,POS,7800,0
1246,3131.48,24816,Food,Delhi,POS,1109,0
1247,657.09,55026,Bills,Chennai,Mobile,3771,0
1248,163.6,50705,Food,Chennai,Mobile,4883,0
1249,4604.32,61922,Travel,Chennai,Mobile,3600,0
1250,3083.63,73914,Food,Chennai,Mobile,6518,0
1251,3982.89,1881,Shopping,Mumbai,Web,4243,0
1252,2408.13,39567,Online,Mumbai,Mobile,2005,0
1253,587.42,47365,Fuel,Chennai,Web,1305,0
1254,626.8,79211,Online,Chennai,POS,6701,0
1255,3428.14,70122,Bills,Hyderabad,Web,1958,0
1256,2152.1,25006,Food,Mumbai,POS,6270,0
1257,1003.42,41198,Bills,Hyderabad,Web,8595,0
1258,2458.48,22831,Fuel,Hyderabad,POS,4538,0
1259,321.98,16459,Bills,Bangalore,Mobile,8020,0
1260,2910.28,32443,Travel,Delhi,Web,2630,0
1261,1345.7,42316,Online,Mumbai,Web,3603,0
1262,3988.0,64486,Fuel,Chennai,POS,9258,0
1263,1552.5,5877,Fuel,Chennai,POS,1205,0
1264,2276.65,39553,Fuel,Delhi,Web,6691,0
1265,59.09,4922,Shopping,Mumbai,POS,7141,0
1266,363.16,4686,Online,Chennai,Mobile,4145,0
1267,1963.08,32766,Bills,Chennai,Web,4120,0
1268,2400.21,79943,Fuel,Bangalore,Mobile,7728,0
1269,3000.5,32006,Online,Hyderabad,Web,9899,0
1270,1459.02,31422,Fuel,Chennai,Mobile,7030,0
1271,3475.21,12205,Travel,Mumbai,Web,1178,0
1272,4300.75,23527,Travel,Delhi,POS,6167,0
1273,3899.48,18443,Travel,Bangalore,Web,1112,0
1274,199.05,16524,Food,Mumbai,Mobile,9948,0
1275,2403.05,28202,Fuel,Bangalore,Web,9350,0
1276,525.55,65552,Food,Hyderabad,Mobile,9977,0
1277,1210.98,46142,Online,Chennai,Mobile,2803,0
1278,4933.33,61692,Food,Mumbai,Mobile,3298,0
1279,713.34,82384,Online,Delhi,POS,2542,0
1280,2494.94,20855,Online,Hyderabad,Web,8259,0
1281,3091.16,83747,Online,Hyderabad,Mobile,3154,0
1282,3512.62,60372,Bills,Bangalore,POS,9766,0
1283,2798.68,25095,Food,Hyderabad,Mobile,2381,0
1284,49.84,38724,Bills,Mumbai,Web,6902,0
1285,1632.98,49241,Fuel,Bangalore,POS,2222,0
1286,2589.04,52003,Food,Hyderabad,Mobile,2501,0
1287,440.24,68379,Fuel,Delhi,Mobile,4574,0
1288,1753.78,15972,Fuel,Mumbai,Mobile,4729,0
1289,166.98,22927,Online,Delhi,Web,8740,0
1290,393.81,66630,Food,Delhi,POS,4191,0
1291,1985.22,52347,Fuel,Bangalore,POS,8476,0
1292,664.45,86210,Travel,Chennai,POS,2561,0
1293,2838.14,69518,Fuel,Bangalore,Mobile,3522,0
1294,3447.64,45283,Travel,Mumbai,POS,3391,0
1295,4003.13,81326,Food,Mumbai,Mobile,3675,0
1296,1001.55,12205,Bills,Bangalore,Web,3183,0
1297,838.25,12748,Food,Chennai,POS,9468,0
1298,523.73,21097,Bills,Bangalore,Mobile,9066,0
1299,3182.51,3092,Bills,Mumbai,POS,3078,0
1300,3532.67,53311,Food,Chennai,POS,5342,0
1301,158.9,22692,Fuel,Mumbai,Web,2120,0
1302,4681.13,23862,Shopping,Chennai,POS,6419,0
1303,260.8,79507,Fuel,Chennai,Web,4370,0
1304,2706.94,80152,Fuel,Bangalore,POS,2908,0
1305,3545.59,70469,Online,Bangalore,POS,4520,0
1306,4354.97,4926,Online,Bangalore,POS,5307,0
1307,3570.72,3969,Fuel,Chennai,POS,5496,0
1308,4008.84,35733,Travel,Chennai,POS,5750,0
1309,1697.91,69855,Bills,Mumbai,POS,1497,0
1310,4074.31,41743,Online,Delhi,Web,7991,0
1311,401.49,39876,Fuel,Bangalore,Web,4587,0
1312,4474.19,20323,Shopping,Mumbai,Mobile,3413,0
1313,2738.41,16428,Travel,Mumbai,POS,4800,0
1314,4086.67,34578,Food,Hyderabad,Web,9654,0
1315,2262.14,64140,Fuel,Bangalore,POS,7171,0
1316,3218.24,83829,Fuel,Mumbai,POS,4457,0
1317,2632.49,6364,Bills,Hyderabad,Web,9464,0
1318,3658.22,35349,Travel,Bangalore,POS,7969,0
1319,409.07,691,Online,Chennai,Web,2150,0
1320,302.7,66467,Online,Hyderabad,Web,8454,0
1321,1236.27,45896,Online,Chennai,Mobile,6207,0
1322,798.56,57062,Food,Delhi,Mobile,1018,0
1323,4359.05,79762,Travel,Delhi,Mobile,4178,0
1324,1096.85,13861,Travel,Delhi,Mobile,6577,0
1325,4879.35,63928,Online,Delhi,POS,5081,0
1326,1685.14,83231,Online,Mumbai,POS,7454,0
1327,911.41,41347,Bills,Delhi,Mobile,9603,0
1328,3948.7,3121,Shopping,Mumbai,Web,9933,0
1329,3293.88,83793,Shopping,Mumbai,Web,3671,0
1330,2491.48,28164,Fuel,Bangalore,Web,7387,0
1331,2777.26,25491,Fuel,Mumbai,Web,7833,0
1332,3596.29,59222,Travel,Mumbai,POS,3624,0
1333,1143.05,23165,Travel,Delhi,Web,6499,0
1334,4981.67,3748,Food,Mumbai,Web,1514,0
1335,4873.99,26553,Food,Chennai,Mobile,1206,0
1336,3251.98,60380,Shopping,Delhi,Web,1947,0
1337,998.51,44331,Fuel,Hyderabad,POS,2828,0
1338,3401.46,39560,Shopping,Delhi,Web,7861,0
1339,361.92,53865,Shopping,Mumbai,Web,7094,0
1340,154.23,46686,Fuel,Chennai,POS,7345,1
1341,1289.16,75910,Food,Delhi,Mobile,3167,0
1342,2313.65,4675,Bills,Chennai,POS,8979,0
1343,4341.49,66706,Bills,Hyderabad,Mobile,6926,0
1344,3636.12,77986,Bills,Hyderabad,Web,7532,0
1345,3713.79,76216,Fuel,Bangalore,Mobile,6656,1
1346,2128.04,10068,Online,Bangalore,Mobile,6943,0
1347,1730.33,54460,Online,Delhi,Mobile,9793,0
1348,1855.82,46418,Online,Bangalore,Web,6439,0
1349,4938.26,26206,Travel,Chennai,Mobile,9903,0
1350,201.51,287,Food,Bangalore,Mobile,2203,0
1351,4335.29,22337,Food,Chennai,Web,8000,0
1352,2893.8,20666,Travel,Bangalore,POS,7639,0
1353,2193.64,1161,Shopping,Bangalore,POS,8689,0
1354,3626.56,38751,Bills,Bangalore,POS,8513,0
1355,2433.86,82063,Online,Mumbai,Web,7626,1
1356,4367.24,14758,Bills,Mumbai,Web,8386,0
1357,4503.61,65780,Online,Bangalore,POS,4131,0
1358,2109.18,3178,Bills,Chennai,Mobile,8134,0
1359,1384.86,31831,Shopping,Delhi,POS,4730,0
1360,2962.16,2176,Bills,Hyderabad,Web,3666,0
1361,4561.9,33654,Bills,Mumbai,Mobile,1549,0
1362,1054.1,26627,Fuel,Bangalore,Mobile,5741,0
1363,3115.21,52550,Bills,Hyderabad,Web,2244,0
1364,3158.17,44910,Fuel,Mumbai,Mobile,5012,0
1365,3665.83,58251,Food,Delhi,POS,7196,0
1366,658.71,35422,Travel,Chennai,Web,5545,0
1367,3579.41,11984,Bills,Bangalore,Web,7205,0
1368,4545.25,61386,Food,Delhi,Web,8190,0
1369,899.24,83291,Fuel,Mumbai,Web,9235,0
1370,1188.48,7135,Bills,Bangalore,Mobile,1658,0
1371,4857.0,320,Bills,Hyderabad,Web,7995,0
1372,905.7,21684,Shopping,Chennai,Web,6776,0
1373,4272.07,55913,Food,Mumbai,Mobile,6293,0
1374,2461.9,21889,Online,Chennai,Web,2691,0
1375,1236.91,48899,Online,Bangalore,Mobile,8735,0
1376,4353.88,10770,Shopping,Delhi,Mobile,4130,0
1377,2227.08,39321,Fuel,Chennai,Web,8044,0
1378,2574.57,85962,Online,Hyderabad,POS,5533,0
1379,1796.81,41777,Online,Mumbai,Web,6547,0
1380,2965.16,46250,Travel,Hyderabad,POS,1967,0
1381,818.46,73034,Food,Chennai,Mobile,2404,0
1382,1956.02,40130,Fuel,Delhi,POS,9677,0
1383,4847.09,81931,Bills,Delhi,Web,4630,0
1384,1291.41,49346,Food,Hyderabad,Web,3968,0
1385,3284.03,2537,Fuel,Bangalore,POS,8269,0
1386,1626.63,84762,Online,Bangalore,Web,2579,0
1387,3867.59,15216,Travel,Delhi,POS,6992,0
1388,655.24,84149,Food,Hyderabad,Mobile,1050,0
1389,4849.14,3009,Online,Hyderabad,POS,7452,0
1390,2269.49,29327,Fuel,Hyderabad,POS,6153,0
1391,1181.02,14209,Food,Chennai,POS,7023,0
1392,368.41,48443,Bills,Bangalore,POS,5300,0
1393,849.62,15029,Food,Bangalore,Mobile,3787,0
1394,2599.35,67613,Online,Chennai,Mobile,3155,0
1395,1685.68,79443,Food,Mumbai,Mobile,8019,0
1396,4144.59,56997,Bills,Chennai,POS,6360,0
1397,2155.01,62559,Travel,Hyderabad,Mobile,5230,0
1398,1244.32,64892,Travel,Chennai,Web,8607,0
1399,3086.11,70409,Online,Hyderabad,Mobile,9598,0
1400,3534.18,8635,Fuel,Delhi,POS,5197,0
1401,836.04,33065,Online,Hyderabad,Web,6412,0
1402,838.93,33783,Travel,Bangalore,POS,5499,0
1403,184.32,34152,Shopping,Chennai,Web,5909,0
1404,3682.27,58741,Shopping,Hyderabad,POS,8169,0
1405,3319.36,51502,Food,Mumbai,POS,4262,0
1406,2373.68,29092,Bills,Delhi,Web,3989,0
1407,4221.01,17653,Food,Mumbai,Mobile,8654,0
1408,4028.55,40469,Shopping,Mumbai,Web,3224,0
1409,2927.19,59754,Travel,Mumbai,Web,6376,0
1410,4341.49,29978,Food,Delhi,Web,3920,0
1411,1030.0,43169,Online,Delhi,Web,8701,0
1412,560.49,48287,Bills,Delhi,Web,7541,0
1413,1349.48,54745,Online,Delhi,POS,6615,0
1414,286.38,5543,Bills,Mumbai,POS,5315,0
1415,2656.32,56392,Travel,Bangalore,Mobile,7100,0
1416,4683.09,21067,Food,Bangalore,Mobile,3783,0
1417,197.68,51033,Bills,Delhi,Web,3808,0
1418,611.43,45256,Online,Chennai,Mobile,4331,0
1419,2261.54,69345,Food,Hyderabad,Mobile,3178,0
1420,4669.44,22191,Food,Chennai,Web,1797,0
1421,1581.46,72742,Online,Chennai,POS,3846,0
1422,2536.67,28992,Shopping,Chennai,POS,1929,0
1423,208.82,81531,Bills,Bangalore,Mobile,5818,0
1424,742.57,48803,Online,Hyderabad,POS,4091,0
1425,4933.16,63477,Travel,Chennai,POS,3262,0
1426,4825.63,13210,Fuel,Delhi,Mobile,8549,0
1427,25.69,83329,Online,Bangalore,Web,4480,1
1428,4759.11,26270,Food,Delhi,Mobile,4342,0
1429,3195.96,62008,Food,Delhi,Mobile,7053,0
1430,4339.72,5197,Online,Chennai,Mobile,8574,0
1431,2274.24,7452,Fuel,Delhi,Web,8859,0
1432,2578.46,41486,Online,Hyderabad,Web,5174,0
1433,2444.74,14859,Fuel,Delhi,Web,8147,0
1434,3334.65,27236,Fuel,Chennai,Web,5770,0
1435,699.12,31899,Travel,Delhi,Mobile,6833,0
1436,150.84,32083,Bills,Bangalore,POS,9205,0
1437,1540.34,67708,Food,Bangalore,Mobile,8002,0
1438,3523.7,16663,Food,Bangalore,Web,3293,0
1439,1010.07,19053,Fuel,Mumbai,POS,3045,0
1440,3367.49,11085,Food,Bangalore,Mobile,2037,0
1441,4849.59,30564,Shopping,Bangalore,POS,7242,0
1442,470.41,59095,Fuel,Mumbai,Web,9448,0
1443,3363.34,69517,Food,Bangalore,POS,7162,0
1444,2219.31,21153,Shopping,Chennai,POS,5073,0
1445,4340.84,5247,Travel,Bangalore,Web,2283,0
1446,886.57,10553,Food,Bangalore,POS,7732,0
1447,3463.44,20811,Shopping,Mumbai,Mobile,6945,0
1448,4190.74,6135,Online,Chennai,POS,4487,0
1449,4723.13,5573,Bills,Delhi,Mobile,3184,0
1450,3416.56,79267,Online,Hyderabad,POS,9550,0
1451,2486.38,7189,Shopping,Chennai,POS,4187,0
1452,3089.62,80077,Fuel,Delhi,Web,6495,0
1453,4344.66,43646,Fuel,Chennai,Web,3297,0
1454,2853.48,76623,Food,Delhi,Mobile,8097,0
1455,152.9,53687,Online,Delhi,Web,9469,0
1456,4654.81,68312,Fuel,Chennai,Web,4544,0
1457,3447.94,27564,Fuel,Mumbai,Web,7831,0
1458,3382.89,28835,Online,Chennai,Web,1391,0
1459,1079.16,61587,Travel,Chennai,Web,1968,0
1460,3294.77,7697,Fuel,Delhi,Mobile,6151,0
1461,1969.93,80165,Bills,Hyderabad,Mobile,5364,0
1462,3256.51,73922,Shopping,Delhi,Web,4307,0
1463,533.86,17046,Food,Bangalore,Web,7125,0
1464,3289.57,57823,Fuel,Chennai,Mobile,5370,0
1465,4997.07,73580,Bills,Chennai,POS,5838,0
